userId,latitude,longitude,date_partition
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9467786,-43.3412521,2021-06-17
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9650655,-43.3599167,2021-08-11
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9650735,-43.3599186,2021-08-11
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.946568,-43.3414043,2021-06-24
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9535548,-43.3511105,2021-06-24
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9704713,-43.3725377,2021-06-24
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9704767,-43.3725122,2021-06-24
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9467809,-43.3412339,2021-06-24
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.946718,-43.3413949,2021-08-14
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9828719,-43.3639268,2021-08-14
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9364941,-43.3342469,2021-09-29
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.936458,-43.334238,2021-11-06
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9656371,-43.3533874,2021-07-21
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9650112,-43.3599458,2021-08-03
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9467041,-43.3412411,2021-06-23
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9467899,-43.3412488,2021-07-14
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9467629,-43.3412119,2021-07-15
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9466961,-43.3412751,2021-08-15
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9467634,-43.3412341,2021-06-24
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9638267,-43.3595904,2021-08-23
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9650525,-43.3599798,2021-11-08
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9237201,-43.2260639,2021-12-25
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9466929,-43.3412713,2021-06-20
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9467301,-43.3412121,2021-06-30
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9650021,-43.3605933,2021-09-03
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.8877067,-43.2203462,2021-10-01
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9466512,-43.341218,2021-06-24
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9466785,-43.341241,2021-06-17
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9647085,-43.3604978,2021-07-20
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9648474,-43.3604765,2021-07-20
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9648313,-43.3604678,2021-07-20
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9465908,-43.3414186,2021-09-29
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9467137,-43.3412543,2021-06-23
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9467507,-43.3412066,2021-06-23
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9467022,-43.3411158,2021-09-12
7215c3c4-bf81-44d4-ad6c-f98d893184a5,-22.9821027,-43.3630361,2021-06-27
7218332d-8ba4-468e-b020-e396570d653e,-22.7992962,-43.2009496,2022-01-27
7218332d-8ba4-468e-b020-e396570d653e,-22.799283,-43.2009619,2022-01-27
7220a865-95db-421f-80d7-16c2f821f790,-23.56756756756757,-46.51007295885819,2021-08-14
7220a865-95db-421f-80d7-16c2f821f790,-23.56756756756757,-46.529730639736826,2021-08-13
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.65765765765766,-46.758436442709616,2021-06-27
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6496511,-46.7516274,2021-08-08
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6522508,-46.7515614,2021-08-09
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.63963963963964,-46.751997861423746,2021-08-07
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6511974,-46.7511013,2021-08-07
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6479206,-46.7492093,2021-08-07
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6513956,-46.7510562,2021-08-07
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.648935,-46.7504184,2021-08-07
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6513009,-46.7511018,2021-08-07
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6513595,-46.7510834,2021-08-07
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.65765765765766,-46.758436442709616,2021-11-06
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6522496,-46.7515686,2021-08-16
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.63963963963964,-46.751997861423746,2021-09-19
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.647459,-46.7513252,2021-08-14
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.65765765765766,-46.758436442709616,2021-09-07
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6522624,-46.7515616,2021-08-08
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6480938,-46.749365,2021-08-09
7220c0d9-bdf9-4ac0-aaec-820b3d1e6213,-23.6488438,-46.7505969,2021-08-23
72255ff5-e5e4-4c35-8976-593f48ee363d,-22.864864864864863,-43.46973865416013,2021-12-22
72255ff5-e5e4-4c35-8976-593f48ee363d,-22.9009009009009,-43.48127950747851,2021-12-30
72255ff5-e5e4-4c35-8976-593f48ee363d,-22.9009009009009,-43.48127950747851,2021-12-24
72255ff5-e5e4-4c35-8976-593f48ee363d,-22.882882882882882,-43.475506165193266,2022-02-08
72255ff5-e5e4-4c35-8976-593f48ee363d,-22.864864864864863,-43.46973865416013,2022-02-05
7229b90a-457f-4186-af95-9f58ff62c927,-23.585585585585587,-46.65407895741429,2021-12-08
7229b90a-457f-4186-af95-9f58ff62c927,-23.585585585585587,-46.65407895741429,2021-01-08
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-10-23
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-12-11
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-11-07
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-11-29
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-11-22
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-01-22
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-08-12
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-12-02
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-11-15
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2022-01-26
7229b90a-457f-4186-af95-9f58ff62c927,-23.5763657,-46.649612,2021-04-01
7229b90a-457f-4186-af95-9f58ff62c927,-23.5763767,-46.649615,2021-04-01
7229b90a-457f-4186-af95-9f58ff62c927,-23.5763561,-46.649622,2021-04-01
7229b90a-457f-4186-af95-9f58ff62c927,-23.5733317,-46.6490047,2021-03-24
7229b90a-457f-4186-af95-9f58ff62c927,-23.571875,-46.6454918,2021-04-02
7229b90a-457f-4186-af95-9f58ff62c927,-23.5732533,-46.6489395,2021-03-14
7229b90a-457f-4186-af95-9f58ff62c927,-23.5732607,-46.6490093,2021-04-10
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-01-11
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-01-29
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-11-12
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-11-21
7229b90a-457f-4186-af95-9f58ff62c927,-23.573166,-46.6490227,2021-01-20
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-08-14
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.667334405887296,2021-10-18
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.667334405887296,2021-08-16
7229b90a-457f-4186-af95-9f58ff62c927,-23.5733173,-46.6489482,2021-04-13
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-11-20
7229b90a-457f-4186-af95-9f58ff62c927,-23.5763461,-46.6496091,2020-12-15
7229b90a-457f-4186-af95-9f58ff62c927,-23.5763739,-46.6495079,2020-12-02
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2022-01-20
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2022-02-18
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2022-02-01
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-08-18
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-01-02
7229b90a-457f-4186-af95-9f58ff62c927,-23.8018018018018,-45.39228236988523,2022-01-07
7229b90a-457f-4186-af95-9f58ff62c927,-23.5733405,-46.6490529,2021-02-15
7229b90a-457f-4186-af95-9f58ff62c927,-23.5763238,-46.6496093,2021-01-18
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.58870368237274,2021-09-11
7229b90a-457f-4186-af95-9f58ff62c927,-23.5763513,-46.6496235,2021-02-11
7229b90a-457f-4186-af95-9f58ff62c927,-23.54954954954955,-46.621625875773006,2021-08-15
7229b90a-457f-4186-af95-9f58ff62c927,-23.5730752,-46.6490387,2021-01-30
7229b90a-457f-4186-af95-9f58ff62c927,-23.5763455,-46.6496202,2021-01-30
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-11-13
7229b90a-457f-4186-af95-9f58ff62c927,-23.56756756756757,-46.64767672500866,2021-10-16
7229b90a-457f-4186-af95-9f58ff62c927,-23.5763612,-46.6496105,2021-04-10
7229b90a-457f-4186-af95-9f58ff62c927,-23.9681655,-46.333337,2021-02-14
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-25.476348876953125,-48.83603891498097,2021-01-10
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.785507202148438,-45.62583976022333,2021-03-19
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.785491943359375,-45.62583478142264,2021-03-19
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.785476684570312,-45.62584540006559,2021-03-19
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606613159179688,-46.67693213312136,2020-12-10
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606781005859375,-46.67693607895526,2020-12-10
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606658935546875,-46.6771157112445,2021-05-08
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606719970703125,-46.67695779886169,2021-01-03
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606719970703125,-46.676957620447055,2021-01-03
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.52972412109375,-45.22169906472409,2021-05-03
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.60675048828125,-46.67697613028088,2021-06-29
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606781005859375,-46.67704924455489,2021-06-29
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606658935546875,-46.676966245962625,2021-01-03
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606674194335938,-46.67698155804275,2021-01-03
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.60662841796875,-46.67696754899696,2021-01-03
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606674194335938,-46.67698071350996,2021-01-03
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606719970703125,-46.67695762044705,2021-01-03
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.529983520507812,-45.22185268727481,2021-05-04
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.530120849609375,-45.22204329429669,2021-05-04
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.52984619140625,-45.22185068843285,2021-05-04
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.529815673828125,-45.22179477277354,2021-05-04
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.529739379882812,-45.221515955208424,2021-05-04
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.529678344726562,-45.2214536262597,2021-05-04
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.529571533203125,-45.22135104477978,2021-05-04
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-25.476242065429688,-48.83564307437965,2021-01-10
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-25.476226806640625,-48.835456236573094,2021-01-10
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606689453125,-46.67693194723331,2021-01-14
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606674194335938,-46.67695716563913,2021-01-12
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.592010498046875,-46.670559369503216,2021-06-29
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.592025756835938,-46.6706511673454,2021-06-29
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.591888427734375,-46.67080350998289,2021-06-29
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.592025756835938,-46.67074579538756,2021-06-29
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.591888427734375,-46.670798588159954,2021-06-29
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606643676757812,-46.67702880852733,2021-05-08
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606658935546875,-46.67710823728391,2021-05-08
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.7855224609375,-45.6258804477008,2021-03-19
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.785507202148438,-45.62584612997247,2021-03-19
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.785507202148438,-45.62584196970876,2021-03-19
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.785476684570312,-45.62584608019554,2021-03-19
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.785491943359375,-45.62587259008318,2021-03-19
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.785491943359375,-45.62587916317479,2021-03-19
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606689453125,-46.67693378527285,2021-05-14
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.529449462890625,-45.221225298715225,2021-05-04
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606735229492188,-46.6769780013964,2021-05-14
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.927154541015625,-45.44799507454882,2021-03-22
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.927139282226562,-45.447997572305646,2021-03-22
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.60675048828125,-46.6770824551676,2021-03-29
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606658935546875,-46.6769604368706,2021-01-17
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606765747070312,-46.677093558770395,2021-03-31
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606643676757812,-46.67696197187384,2021-04-06
722ee0d9-35cd-458a-9947-c6bfe8de86c0,-23.606597900390625,-46.676954066404996,2021-04-06
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.62162162162162,-46.70623410970466,2021-01-26
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.62162162162162,-46.68656832692162,2022-01-12
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.62162162162162,-46.70623410970466,2021-01-24
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.62162162162162,-46.70623410970466,2021-11-24
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.62162162162162,-46.68656832692162,2022-01-06
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.783783783783782,-46.74461520344174,2021-12-12
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.62162162162162,-46.68656832692162,2021-11-12
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.62162162162162,-46.70623410970466,2021-11-26
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.783783783783782,-46.74461520344174,2021-01-12
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.62162162162162,-46.68656832692162,2021-12-28
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.675675675675677,-46.70585969638534,2022-02-02
7246e61f-608f-402e-9b7a-8da1ddacec0c,-23.71171171171171,-46.69907323753465,2022-02-02
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-01-30
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-12-08
72566b12-7bdb-486d-aab0-41ae48c16749,-22.99099099099099,-43.35365177114009,2021-12-08
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-01-08
72566b12-7bdb-486d-aab0-41ae48c16749,-22.99099099099099,-43.35365177114009,2021-01-08
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-11-29
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-11-23
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-01-23
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-12-01
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.25231072936945,2021-01-07
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-11-30
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-11-12
72566b12-7bdb-486d-aab0-41ae48c16749,-22.9009009009009,-43.266122478876504,2021-12-17
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.25231072936945,2021-11-11
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.25231072936945,2021-12-07
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-01-29
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-01-01
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.25231072936945,2021-12-28
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.25231072936945,2021-12-15
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2022-01-06
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2022-01-05
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2021-12-29
72566b12-7bdb-486d-aab0-41ae48c16749,-22.91891891891892,-43.27187305896211,2022-01-07
726526c6-252d-4497-8296-b962959de3d7,-21.783783783783782,-43.36707415349972,2021-05-04
726526c6-252d-4497-8296-b962959de3d7,-21.783783783783782,-43.40588137869301,2021-04-14
726526c6-252d-4497-8296-b962959de3d7,-21.783783783783782,-43.36707415349972,2022-01-07
726526c6-252d-4497-8296-b962959de3d7,-21.783783783783782,-43.34767054090308,2021-05-07
726526c6-252d-4497-8296-b962959de3d7,-21.783783783783782,-43.36707415349972,2021-05-03
726526c6-252d-4497-8296-b962959de3d7,-21.765765765765767,-43.3422255506587,2021-11-03
726526c6-252d-4497-8296-b962959de3d7,-21.765765765765767,-43.36162672592757,2021-08-30
726526c6-252d-4497-8296-b962959de3d7,-21.783783783783782,-43.38647776609637,2021-04-14
726526c6-252d-4497-8296-b962959de3d7,-21.783783783783782,-43.34767054090308,2021-04-14
726526c6-252d-4497-8296-b962959de3d7,-21.765765765765767,-43.3422255506587,2021-09-02
726e0511-c72b-414b-b9e4-9d119d0bb48c,-22.7633193,-43.5226699,2021-04-20
726e0511-c72b-414b-b9e4-9d119d0bb48c,-22.7633833,-43.5227417,2021-04-20
72896529-54f7-479b-a6f4-71d7ce872e77,-22.954954954954953,-43.205121502837166,2021-10-26
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-08-26
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-01-27
72896529-54f7-479b-a6f4-71d7ce872e77,-22.954954954954953,-43.205121502837166,2021-01-06
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-09-01
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-08-28
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-10-16
72896529-54f7-479b-a6f4-71d7ce872e77,-22.9009009009009,-43.246562749003594,2021-10-22
72896529-54f7-479b-a6f4-71d7ce872e77,-22.972972972972972,-43.15216865723598,2021-06-30
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-10-22
72896529-54f7-479b-a6f4-71d7ce872e77,-22.936936936936938,-43.121109992837134,2021-10-19
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-11-30
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-10-17
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-09-09
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-01-30
72896529-54f7-479b-a6f4-71d7ce872e77,-22.954954954954953,-43.205121502837166,2021-12-06
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-09-13
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-11-27
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-10-31
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-10-18
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-10-30
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-08-27
72896529-54f7-479b-a6f4-71d7ce872e77,-22.954954954954953,-43.165986429012136,2021-07-29
72896529-54f7-479b-a6f4-71d7ce872e77,-22.972972972972972,-43.19130894626749,2021-10-20
72896529-54f7-479b-a6f4-71d7ce872e77,-22.82882882882883,-43.34092496865869,2021-10-29
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-21.225225225225223,-43.780696189490456,2021-01-30
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-21.243243243243242,-43.78604619093805,2021-01-30
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-21.225225225225223,-43.780696189490456,2021-12-03
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9404849,-43.0438277,2021-02-22
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.958589,-43.0626044,2021-02-22
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9586032,-43.0626076,2021-02-22
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9430086,-43.0576757,2021-02-22
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9430879,-43.057573,2021-02-22
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.954954954954953,-43.06814874444955,2021-04-19
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-21.243243243243242,-43.78604619093805,2021-11-29
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9585854,-43.0626043,2021-01-15
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-21.243243243243242,-43.78604619093805,2022-01-12
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9585878,-43.0625911,2021-02-25
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9585846,-43.0625757,2021-02-25
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9585832,-43.0625698,2021-02-25
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9585849,-43.062566,2021-02-25
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9586213,-43.0626354,2021-02-25
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9585858,-43.0625825,2021-02-25
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.936936936936938,-43.04285026508244,2021-08-08
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.9009009009009,-43.090084910020316,2021-08-08
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-21.225225225225223,-43.780696189490456,2021-01-24
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-21.225225225225223,-43.780696189490456,2021-01-03
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-21.225225225225223,-43.74203773810901,2021-01-02
728a4348-26c3-4dce-9283-0f2aab3e3cfe,-22.936936936936938,-43.06241519702112,2022-01-27
